assunto;nome;fase;projetista;path;tipo_doc;obra;trecho;codigo;materia;materia_num;pagina;revisao;rev_num;rev_suf;revisao_status;tipo_arquivo
Drenagem - Perfis de bueiros;DE-SPM00021D-115.117-925-H06/004;Fase 3;CANHEDO;CANHEDO/FASE 03/03-Projeto de Drenagem/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-H06_004.R1b.pdf;DE;SPM00021D;115.117;925;H;06;004;R1b;1;b;NOVO;pdf
Drenagem - Perfis de bueiros;DE-SPM00021D-115.117-925-H06/013;Fase 3;CANHEDO;CANHEDO/FASE 03/03-Projeto de Drenagem/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-H06_013.R2a.dwg;DE;SPM00021D;115.117;925;H;06;013;R2a;2;a;NOVO;dwg
Drenagem - Perfis de bueiros;DE-SPM00021D-115.117-925-H06/013;Fase 3;CANHEDO;CANHEDO/FASE 03/03-Projeto de Drenagem/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-H06_013.R2a.pdf;DE;SPM00021D;115.117;925;H;06;013;R2a;2;a;NOVO;pdf
Drenagem - Perfis de bueiros;DE-SPM00021D-115.117-925-H06/014;Fase 3;CANHEDO;CANHEDO/FASE 03/03-Projeto de Drenagem/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-H06_014.R2a.dwg;DE;SPM00021D;115.117;925;H;06;014;R2a;2;a;NOVO;dwg
Drenagem - Perfis de bueiros;DE-SPM00021D-115.117-925-H06/014;Fase 3;CANHEDO;CANHEDO/FASE 03/03-Projeto de Drenagem/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-H06_014.R2a.pdf;DE;SPM00021D;115.117;925;H;06;014;R2a;2;a;NOVO;pdf
Drenagem - Perfis de bueiros;DE-SPM00021D-115.117-925-H06/015;Fase 3;CANHEDO;CANHEDO/FASE 03/03-Projeto de Drenagem/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-H06_015.R2a.dwg;DE;SPM00021D;115.117;925;H;06;015;R2a;2;a;NOVO;dwg
Drenagem - Perfis de bueiros;DE-SPM00021D-115.117-925-H06/015;Fase 3;CANHEDO;CANHEDO/FASE 03/03-Projeto de Drenagem/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-H06_015.R2a.pdf;DE;SPM00021D;115.117;925;H;06;015;R2a;2;a;NOVO;pdf
;DE-SPM00021D-115.117-925-H06/016;Fase 3;CANHEDO;CANHEDO/FASE 03/03-Projeto de Drenagem/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-H06_016.R0a.dwg;DE;SPM00021D;115.117;925;H;06;016;R0a;0;a;NOVO;dwg
;DE-SPM00021D-115.117-925-H06/016;Fase 3;CANHEDO;CANHEDO/FASE 03/03-Projeto de Drenagem/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-H06_016.R0a.pdf;DE;SPM00021D;115.117;925;H;06;016;R0a;0;a;NOVO;pdf
Córrego Itaim - Planta de alagamento;DE-SPM00021D-115.117-925-H01/104;Fase 3;CANHEDO;CANHEDO/FASE 03/03-Projeto de Drenagem/REVISÃO - ESTUDO DE TRÁFEGO/ESTUDO HIDROLÓGICO/DE-SPM00021D-115.117-925-H01_104.R1a.dwg;DE;SPM00021D;115.117;925;H;01;104;R1a;1;a;NOVO;dwg
Córrego Itaim - Planta de alagamento;DE-SPM00021D-115.117-925-H01/104;Fase 3;CANHEDO;CANHEDO/FASE 03/03-Projeto de Drenagem/REVISÃO - ESTUDO DE TRÁFEGO/ESTUDO HIDROLÓGICO/DE-SPM00021D-115.117-925-H01_104.R1a.pdf;DE;SPM00021D;115.117;925;H;01;104;R1a;1;a;NOVO;pdf
;DE-SPM00021D-115.117-925-H01/105;Fase 3;CANHEDO;CANHEDO/FASE 03/03-Projeto de Drenagem/REVISÃO - ESTUDO DE TRÁFEGO/ESTUDO HIDROLÓGICO/DE-SPM00021D-115.117-925-H01_105.R1a.dwg;DE;SPM00021D;115.117;925;H;01;105;R1a;1;a;NOVO;dwg
;DE-SPM00021D-115.117-925-H01/105;Fase 3;CANHEDO;CANHEDO/FASE 03/03-Projeto de Drenagem/REVISÃO - ESTUDO DE TRÁFEGO/ESTUDO HIDROLÓGICO/DE-SPM00021D-115.117-925-H01_105.R1a.pdf;DE;SPM00021D;115.117;925;H;01;105;R1a;1;a;NOVO;pdf
Drenagem - Estudos hidrológicos e hidráulicos;RT-SPM00021D-115.117-925-H01/101;Fase 3;CANHEDO;CANHEDO/FASE 03/03-Projeto de Drenagem/REVISÃO - ESTUDO DE TRÁFEGO/ESTUDO HIDROLÓGICO/RT-SPM00021D-115.117-925-H01_101.R2a.docx;RT;SPM00021D;115.117;925;H;01;101;R2a;2;a;NOVO;docx
Drenagem - Estudos hidrológicos e hidráulicos;RT-SPM00021D-115.117-925-H01/101;Fase 3;CANHEDO;CANHEDO/FASE 03/03-Projeto de Drenagem/REVISÃO - ESTUDO DE TRÁFEGO/ESTUDO HIDROLÓGICO/RT-SPM00021D-115.117-925-H01_101.R2a.pdf;RT;SPM00021D;115.117;925;H;01;101;R2a;2;a;NOVO;pdf
Memória de cálculo de drenagem;MC-SPM00021D-115.117-925-H04/001;Fase 3;CANHEDO;CANHEDO/FASE 03/03-Projeto de Drenagem/REVISÃO - ESTUDO DE TRÁFEGO/MC-SPM00021D-115.117-925-H04_001.R2a.doc;MC;SPM00021D;115.117;925;H;04;001;R2a;2;a;NOVO;doc
Memória de cálculo de drenagem;MC-SPM00021D-115.117-925-H04/001;Fase 3;CANHEDO;CANHEDO/FASE 03/03-Projeto de Drenagem/REVISÃO - ESTUDO DE TRÁFEGO/MC-SPM00021D-115.117-925-H04_001.R2a.pdf;MC;SPM00021D;115.117;925;H;04;001;R2a;2;a;NOVO;pdf
Projeto de sinalização e disp. Auxiliares-planta;DE-SPM00021D-115.117-925-L01/001;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/DE-SPM00021D-115.117-925-L01_001.R2a.dwg;DE;SPM00021D;115.117;925;L;01;001;R2a;2;a;NOVO;dwg
Projeto de sinalização e disp. Auxiliares-planta;DE-SPM00021D-115.117-925-L01/001;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/DE-SPM00021D-115.117-925-L01_001.R2a.pdf;DE;SPM00021D;115.117;925;L;01;001;R2a;2;a;NOVO;pdf
Projeto de sinalização e disp. Auxiliares-planta;DE-SPM00021D-115.117-925-L01/002;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/DE-SPM00021D-115.117-925-L01_002.R1a.dwg;DE;SPM00021D;115.117;925;L;01;002;R1a;1;a;NOVO;dwg
Projeto de sinalização e disp. Auxiliares-planta;DE-SPM00021D-115.117-925-L01/002;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/DE-SPM00021D-115.117-925-L01_002.R1a.pdf;DE;SPM00021D;115.117;925;L;01;002;R1a;1;a;NOVO;pdf
Projeto de sinalização e disp. Auxiliares-planta;DE-SPM00021D-115.117-925-L01/003;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/DE-SPM00021D-115.117-925-L01_003.R1a.dwg;DE;SPM00021D;115.117;925;L;01;003;R1a;1;a;NOVO;dwg
Projeto de sinalização e disp. Auxiliares-planta;DE-SPM00021D-115.117-925-L01/003;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/DE-SPM00021D-115.117-925-L01_003.R1a.pdf;DE;SPM00021D;115.117;925;L;01;003;R1a;1;a;NOVO;pdf
Projeto de sinalização e disp. Auxiliares-planta;DE-SPM00021D-115.117-925-L01/003;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/DE-SPM00021D-115.117-925-L01_003.R1c.dwg;DE;SPM00021D;115.117;925;L;01;003;R1c;1;c;NOVO;dwg
Projeto de sinalização e disp. Auxiliares-planta;DE-SPM00021D-115.117-925-L01/003;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/DE-SPM00021D-115.117-925-L01_003.R1c.pdf;DE;SPM00021D;115.117;925;L;01;003;R1c;1;c;NOVO;pdf
Projeto de sinalização e disp. Auxiliares-Detalhes verticais;DE-SPM00021D-115.117-925-L02/001;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/DE-SPM00021D-115.117-925-L02_001.R1a.dwg;DE;SPM00021D;115.117;925;L;02;001;R1a;1;a;NOVO;dwg
Projeto de sinalização e disp. Auxiliares-Detalhes verticais;DE-SPM00021D-115.117-925-L02/001;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/DE-SPM00021D-115.117-925-L02_001.R1a.pdf;DE;SPM00021D;115.117;925;L;02;001;R1a;1;a;NOVO;pdf
Projeto de sinalização e disp. Auxiliares-Detalhes verticais;DE-SPM00021D-115.117-925-L02/002;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/DE-SPM00021D-115.117-925-L02_002.R1a.dwg;DE;SPM00021D;115.117;925;L;02;002;R1a;1;a;NOVO;dwg
Projeto de sinalização e disp. Auxiliares-Detalhes verticais;DE-SPM00021D-115.117-925-L02/002;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/DE-SPM00021D-115.117-925-L02_002.R1a.pdf;DE;SPM00021D;115.117;925;L;02;002;R1a;1;a;NOVO;pdf
Projeto de sinalização e disp. Auxiliares-Detalhes verticais;DE-SPM00021D-115.117-925-L02/003;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/DE-SPM00021D-115.117-925-L02_003.R2a.dwg;DE;SPM00021D;115.117;925;L;02;003;R2a;2;a;NOVO;dwg
Projeto de sinalização e disp. Auxiliares-Detalhes verticais;DE-SPM00021D-115.117-925-L02/003;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/DE-SPM00021D-115.117-925-L02_003.R2a.pdf;DE;SPM00021D;115.117;925;L;02;003;R2a;2;a;NOVO;pdf
Projeto de sinalização e disp. Auxiliares-Detalhes horizontais;DE-SPM00021D-115.117-925-L03/001;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/DE-SPM00021D-115.117-925-L03_001.R0a.dwg;DE;SPM00021D;115.117;925;L;03;001;R0a;0;a;NOVO;dwg
Projeto de sinalização e disp. Auxiliares-Detalhes horizontais;DE-SPM00021D-115.117-925-L03/001;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/DE-SPM00021D-115.117-925-L03_001.R0a.pdf;DE;SPM00021D;115.117;925;L;03;001;R0a;0;a;NOVO;pdf
Projeto de sinalização e disp. Auxiliares-Detalhes horizontais;DE-SPM00021D-115.117-925-L03/002;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/DE-SPM00021D-115.117-925-L03_002.R0a.dwg;DE;SPM00021D;115.117;925;L;03;002;R0a;0;a;NOVO;dwg
Projeto de sinalização e disp. Auxiliares-Detalhes horizontais;DE-SPM00021D-115.117-925-L03/002;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/DE-SPM00021D-115.117-925-L03_002.R0a.pdf;DE;SPM00021D;115.117;925;L;03;002;R0a;0;a;NOVO;pdf
Projeto de sinalização e disp. Auxiliares-Detalhes;DE-SPM00021D-115.117-925-L04/001;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/DE-SPM00021D-115.117-925-L04_001.R0a.dwg;DE;SPM00021D;115.117;925;L;04;001;R0a;0;a;NOVO;dwg
Projeto de sinalização e disp. Auxiliares-Detalhes;DE-SPM00021D-115.117-925-L04/001;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/DE-SPM00021D-115.117-925-L04_001.R0a.pdf;DE;SPM00021D;115.117;925;L;04;001;R0a;0;a;NOVO;pdf
Memorial descritivo de sinalização;MD-SPM00021D-115.117-925-L09/001;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/MD-SPM00021D-115.117-925-L09_001.R1a.docx;MD;SPM00021D;115.117;925;L;09;001;R1a;1;a;NOVO;docx
Memorial descritivo de sinalização;MD-SPM00021D-115.117-925-L09/001;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/PROJETOS/MD-SPM00021D-115.117-925-L09_001.R1a.pdf;MD;SPM00021D;115.117;925;L;09;001;R1a;1;a;NOVO;pdf
Projeto de sinalização e disp. Auxiliares-planta;DE-SPM00021D-115.117-925-L01/003;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/SINALIZAÇÃO - PÓRTICOS/DE-SPM00021D-115.117-925-L01_003.R1c.dwg;DE;SPM00021D;115.117;925;L;01;003;R1c;1;c;NOVO;dwg
Projeto de sinalização e disp. Auxiliares-planta;DE-SPM00021D-115.117-925-L01/003;Fase 3;CANHEDO;CANHEDO/FASE 03/04-Projeto de Sinalização/SINALIZAÇÃO - PÓRTICOS/DE-SPM00021D-115.117-925-L01_003.R1c.pdf;DE;SPM00021D;115.117;925;L;01;003;R1c;1;c;NOVO;pdf
Projeto de pavimentação - Planta;DE-SPM00021D-115.117-925-P02/001;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P02_001.R1a.dwg;DE;SPM00021D;115.117;925;P;02;001;R1a;1;a;DESATUALIZADO;dwg
Projeto de pavimentação - Planta;DE-SPM00021D-115.117-925-P02/001;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P02_001.R1a.pdf;DE;SPM00021D;115.117;925;P;02;001;R1a;1;a;DESATUALIZADO;pdf
Projeto de pavimentação - Planta;DE-SPM00021D-115.117-925-P02/002;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P02_002.R1a.dwg;DE;SPM00021D;115.117;925;P;02;002;R1a;1;a;DESATUALIZADO;dwg
Projeto de pavimentação - Planta;DE-SPM00021D-115.117-925-P02/002;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P02_002.R1a.pdf;DE;SPM00021D;115.117;925;P;02;002;R1a;1;a;DESATUALIZADO;pdf
Projeto de pavimentação - Planta;DE-SPM00021D-115.117-925-P02/003;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P02_003.R1a.dwg;DE;SPM00021D;115.117;925;P;02;003;R1a;1;a;DESATUALIZADO;dwg
Projeto de pavimentação - Planta;DE-SPM00021D-115.117-925-P02/003;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P02_003.R1a.pdf;DE;SPM00021D;115.117;925;P;02;003;R1a;1;a;DESATUALIZADO;pdf
Projeto de pavimentação - Detalhes;DE-SPM00021D-115.117-925-P05/001;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P05_001.R0a.dwg;DE;SPM00021D;115.117;925;P;05;001;R0a;0;a;DESATUALIZADO;dwg
Projeto de pavimentação - Detalhes;DE-SPM00021D-115.117-925-P05/001;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P05_001.R0a.pdf;DE;SPM00021D;115.117;925;P;05;001;R0a;0;a;DESATUALIZADO;pdf
Projeto de pavimentação - Detalhes;DE-SPM00021D-115.117-925-P05/002;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P05_002.R0a.dwg;DE;SPM00021D;115.117;925;P;05;002;R0a;0;a;DESATUALIZADO;dwg
Projeto de pavimentação - Detalhes;DE-SPM00021D-115.117-925-P05/002;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P05_002.R0a.pdf;DE;SPM00021D;115.117;925;P;05;002;R0a;0;a;DESATUALIZADO;pdf
Projeto de pavimentação - Detalhes;DE-SPM00021D-115.117-925-P05/003;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P05_003.R0a.dwg;DE;SPM00021D;115.117;925;P;05;003;R0a;0;a;DESATUALIZADO;dwg
Projeto de pavimentação - Detalhes;DE-SPM00021D-115.117-925-P05/003;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P05_003.R0a.pdf;DE;SPM00021D;115.117;925;P;05;003;R0a;0;a;DESATUALIZADO;pdf
Projeto de pavimentação - Detalhes;DE-SPM00021D-115.117-925-P05/004;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P05_004.R1a.dwg;DE;SPM00021D;115.117;925;P;05;004;R1a;1;a;DESATUALIZADO;dwg
Projeto de pavimentação - Detalhes;DE-SPM00021D-115.117-925-P05/004;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P05_004.R1a.pdf;DE;SPM00021D;115.117;925;P;05;004;R1a;1;a;DESATUALIZADO;pdf
Projeto de pavimentação - Detalhes;DE-SPM00021D-115.117-925-P05/005;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P05_005.R1a.dwg;DE;SPM00021D;115.117;925;P;05;005;R1a;1;a;DESATUALIZADO;dwg
Projeto de pavimentação - Detalhes;DE-SPM00021D-115.117-925-P05/005;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P05_005.R1a.pdf;DE;SPM00021D;115.117;925;P;05;005;R1a;1;a;DESATUALIZADO;pdf
Projeto de pavimentação - Detalhes;DE-SPM00021D-115.117-925-P05/006;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P05_006.R1a.dwg;DE;SPM00021D;115.117;925;P;05;006;R1a;1;a;DESATUALIZADO;dwg
Projeto de pavimentação - Detalhes;DE-SPM00021D-115.117-925-P05/006;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P05_006.R1a.pdf;DE;SPM00021D;115.117;925;P;05;006;R1a;1;a;DESATUALIZADO;pdf
Projeto de pavimentação - Detalhes;DE-SPM00021D-115.117-925-P05/007;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P05_007.R0a.dwg;DE;SPM00021D;115.117;925;P;05;007;R0a;0;a;DESATUALIZADO;dwg
Projeto de pavimentação - Detalhes;DE-SPM00021D-115.117-925-P05/007;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P05_007.R0a.pdf;DE;SPM00021D;115.117;925;P;05;007;R0a;0;a;DESATUALIZADO;pdf
Projeto de pavimentação - Detalhes;DE-SPM00021D-115.117-925-P05/008;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P05_008.R0a.dwg;DE;SPM00021D;115.117;925;P;05;008;R0a;0;a;DESATUALIZADO;dwg
Projeto de pavimentação - Detalhes;DE-SPM00021D-115.117-925-P05/008;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P05_008.R0a.pdf;DE;SPM00021D;115.117;925;P;05;008;R0a;0;a;DESATUALIZADO;pdf
Projeto de pavimentação - Detalhes;DE-SPM00021D-115.117-925-P05/009;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P05_009.R0a.dwg;DE;SPM00021D;115.117;925;P;05;009;R0a;0;a;DESATUALIZADO;dwg
Projeto de pavimentação - Detalhes;DE-SPM00021D-115.117-925-P05/009;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/DE-SPM00021D-115.117-925-P05_009.R0a.pdf;DE;SPM00021D;115.117;925;P;05;009;R0a;0;a;DESATUALIZADO;pdf
Memorial Descritivo e de Cálculo de Pavimentação;MC-SPM00021D-115.117-925-P12/001;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/MC-SPM00021D-115.117-925-P12_001.R1a.docx;MC;SPM00021D;115.117;925;P;12;001;R1a;1;a;DESATUALIZADO;docx
Memorial Descritivo e de Cálculo de Pavimentação;MC-SPM00021D-115.117-925-P12/001;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/MC-SPM00021D-115.117-925-P12_001.R1a.pdf;MC;SPM00021D;115.117;925;P;12;001;R1a;1;a;DESATUALIZADO;pdf
Notas de serviço da plataforma acabada;NS-SPM00021D-115.117-925-P01/001;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/NS-SPM00021D-115.117-925-P01_001.R0a.pdf;NS;SPM00021D;115.117;925;P;01;001;R0a;0;a;NOVO;pdf
Notas de serviço da plataforma acabada;NS-SPM00021D-115.117-925-P01/001;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/NS-SPM00021D-115.117-925-P01_001.R0a.zip;NS;SPM00021D;115.117;925;P;01;001;R0a;0;a;NOVO;zip
;EIXO 1000;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/NS-SPM00021D-115.117-925-P01_001.R0a/EIXO 1000.dwg;EIXO 1000;;;;;;;;0;;NOVO;dwg
;EIXO 1100;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/NS-SPM00021D-115.117-925-P01_001.R0a/EIXO 1100.dwg;EIXO 1100;;;;;;;;0;;NOVO;dwg
;EIXO 1200;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/NS-SPM00021D-115.117-925-P01_001.R0a/EIXO 1200.dwg;EIXO 1200;;;;;;;;0;;NOVO;dwg
;EIXO 1300;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/NS-SPM00021D-115.117-925-P01_001.R0a/EIXO 1300.dwg;EIXO 1300;;;;;;;;0;;NOVO;dwg
;EIXO 1400;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/NS-SPM00021D-115.117-925-P01_001.R0a/EIXO 1400.dwg;EIXO 1400;;;;;;;;0;;NOVO;dwg
;EIXO 1500;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/NS-SPM00021D-115.117-925-P01_001.R0a/EIXO 1500.dwg;EIXO 1500;;;;;;;;0;;NOVO;dwg
;EIXO 200;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/NS-SPM00021D-115.117-925-P01_001.R0a/EIXO 200.dwg;EIXO 200;;;;;;;;0;;NOVO;dwg
;EIXO 2000;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/NS-SPM00021D-115.117-925-P01_001.R0a/EIXO 2000.dwg;EIXO 2000;;;;;;;;0;;NOVO;dwg
;EIXO 300;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/NS-SPM00021D-115.117-925-P01_001.R0a/EIXO 300.dwg;EIXO 300;;;;;;;;0;;NOVO;dwg
;EIXO 400;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/NS-SPM00021D-115.117-925-P01_001.R0a/EIXO 400.dwg;EIXO 400;;;;;;;;0;;NOVO;dwg
;EIXO 500;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/NS-SPM00021D-115.117-925-P01_001.R0a/EIXO 500.dwg;EIXO 500;;;;;;;;0;;NOVO;dwg
;EIXO 600;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/NS-SPM00021D-115.117-925-P01_001.R0a/EIXO 600.dwg;EIXO 600;;;;;;;;0;;NOVO;dwg
;EIXO 700;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/NS-SPM00021D-115.117-925-P01_001.R0a/EIXO 700.dwg;EIXO 700;;;;;;;;0;;NOVO;dwg
;EIXO 800;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/NS-SPM00021D-115.117-925-P01_001.R0a/EIXO 800.dwg;EIXO 800;;;;;;;;0;;NOVO;dwg
;EIXO 900;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/NS-SPM00021D-115.117-925-P01_001.R0a/EIXO 900.dwg;EIXO 900;;;;;;;;0;;NOVO;dwg
Notas de serviço da plataforma acabada;NS-SPM00021D-115.117-925-P01/001;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/NS-SPM00021D-115.117-925-P01_001.R0a/NS-SPM00021D-115.117-925-P01_001.R0a.docx;NS;SPM00021D;115.117;925;P;01;001;R0a;0;a;NOVO;docx
;ROT;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/PROJETOS/NS-SPM00021D-115.117-925-P01_001.R0a/ROT. 100.dwg;ROT;;;;;;; 100;0;;NOVO;dwg
Projeto de pavimentação - Planta;DE-SPM00021D-115.117-925-P02/001;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-P02_001.R2a.dwg;DE;SPM00021D;115.117;925;P;02;001;R2a;2;a;NOVO;dwg
Projeto de pavimentação - Planta;DE-SPM00021D-115.117-925-P02/001;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-P02_001.R2a.pdf;DE;SPM00021D;115.117;925;P;02;001;R2a;2;a;NOVO;pdf
Projeto de pavimentação - Planta;DE-SPM00021D-115.117-925-P02/002;Fase 3;CANHEDO;CANHEDO/FASE 03/06-Projeto de Pavimentação/REVISÃO - ESTUDO DE TRÁFEGO/DE-SPM00021D-115.117-925-P02_002.R2a.dwg;DE;SPM00021D;115.117;925;P;02;002;R2a;2;a;NOVO;dwg
